rating,review
3,"['klo', 'mau', 'cicilan', 'tanpa', 'kartu', 'kredit', 'gmn', 'carany']"
4,"['saya', 'punya', 'uang', 'jta', 'masih', 'kurang', 'gmna', 'cara', 'nyicilnya', 'y', 'tpi', 'saya', 'tak', 'punya', 'kartu', 'kredit', 'apa', 'masih', 'bisa']"
1,"['gmn', 'dan', 'kemana', 'saya', 'harus', 'klaim', 'garansinya', 'sementara', 'di', 'box', 'ga', 'ad', 'kwitansi', 'dan', 'kartu', 'garansi', 'tlg', 'balasan', 'scptnya', 'udah', 'senang', 'krn', 'pengiriman', 'cepat', 'barang', 'kirain', 'ok', 'ternyata']"
5,"['alhamdulilah', 'utk', 'anak', 'sy', 'senang', 'sekali', 'bagus', 'yah', 'sesuai', 'pesanan', 'diterima', 'baik', 'tidak', 'ada', 'cacat', 'pengiriman', 'jg', 'cepat', 'produk', 'original', 'samsung', 'slalu', 'puas', 'blanja', 'dng', 'lazada', 'thank', 'you']"
5,"['barangnya', 'bagus', 'original', 'garansi', 'resmi', 'samsung', 'indonesia', 'pesanan', 'cepat', 'sampai', 'hanya', 'jam', 'sudah', 'kuterima', 'dengan', 'baik']"
1,"['iklanya', 'tertulis', 'jelas', 'barang', 'di', 'sedikan', 'oleh', 'lazada', 'di', 'jual', 'oleh', 'lazada', 'knp', 'mengunankan', 'kurir', 'di', 'luar', 'lazada', 'brang', 'sampai', 'ke', 'saya', 'dus', 'penyok']"
5,"['pesan', 'sore', 'esok', 'pagi', 'sudah', 'sampai', 'tidak', 'ada', 'masalah', 'dengan', 'handphone', 'ini', 'nyaman', 'saat', 'dipegang', 'dan', 'super', 'amoled', 'buat', 'mata', 'nyaman', 'sayang', 'waktu', 'membeli', 'tidak', 'disertakan', 'invoice', 'padahal', 'jika', 'klaim', 'garansi', 'harus', 'ada', 'invoice', 'tapi', 'langsung', 'dikirim', 'via', 'email', 'sewaktu', 'saya', 'minta', 'ke', 'cs', 'lazada', 'via', 'chat']"
1,"['awalnya', 'saya', 'ragu', 'untuk', 'membeli', 'karena', 'tidak', 'sedikit', 'ulasan', 'negatif', 'setelah', 'saya', 'cek', 'ke', 'cs', 'lazada', 'untuk', 'produk', 'samsung', 'yg', 'di', 'jual', 'oleh', 'official', 'store', 'adalah', 'produk', 'asli', 'dan', 'bergaransi', 'sein', 'saya', 'crosscheck', 'jg', 'ke', 'cs', 'samsung', 'menyatakan', 'bahwa', 'produk', 'yg', 'dijual', 'oleh', 'official', 'store', 'di', 'lazada', 'adalah', 'produk', 'asli', 'dan', 'bergaransi', 'resmi', 'sein', 'cuman', 'catatannya', 'memang', 'dalam', 'paket', 'pengiriman', 'tidak', 'disertakan', 'nota', 'pembelian', 'kalau', 'mau', 'klaim', 'garansi', 'harus', 'minta', 'dulu', 'nota', 'pembelian', 'ke', 'cs', 'lazada', 'selama', 'pemakaian', 'seminggu', 'barang', 'normal', 'performa', 'memuaskan', 'dan', 'dengan', 'os', 'nougat', 'benar', 'benar', 'memberikan', 'pengalaman', 'pengguna', 'yang', 'memuaskan', 'oh', 'iya', 'untuk', 'diketahui', 'barang', 'ini', 'osnya', 'sdh', 'nougat', 'ketika', 'baru', 'dinyalakan', 'jadi', 'bukan', 'marshmallow', 'lagi', 'kalo', 'di', 'itung', 'untung', 'banget', 'dg', 'harga', 'sdh', 'dpt', 'barang', 'dengan', 'layar', 'super', 'amoled', 'yg', 'besarnya', 'apalagi', 'ramnya', 'gb', 'dan', 'penyimpanan', 'internal', 'gb', 'saya', 'rasa', 'inilah', 'ponsel', 'terbaik', 'saat', 'ini', 'ditengah', 'tengah', 'gempuran', 'ponsel', 'ponsel', 'baru', 'walaupun', 'belum', 'ada', 'sensor', 'fingerprint', 'tapi', 'itu', 'tidak', 'masalah', 'perpaduan', 'dari', 'performa', 'os', 'nougat', 'dan', 'kualitas', 'memberikan', 'kepuasan', 'yg', 'sangat', 'tinggi', 'terima', 'kasih', 'lazada', 'saya', 'tunggu', 'untuk', 'harga', 'spesialnya', 'lagi', 'di', 'jt', 'saya', 'mau', 'order', 'lagi', 'untuk', 'mama', 'saya', 'sukses', 'terus', 'untuk', 'lazada', 'indonesia', 'oh', 'iya', 'csnya', 'lazada', 'ramah', 'banget', 'dikomplain', 'karena', 'lama', 'pengiriman', 'sampe', 'saya', 'ditelp', 'oleh', 'cs', 'lazada', 'pelayanan', 'yg', 'sangat', 'bagus', 'dan', 'memuaskan', 'kalo', 'barang', 'kamu', 'lama', 'nyampenya', 'sabar', 'aja', 'lex', 'lagi', 'banyak', 'kiriman']"
5,"['mesen', 'siang', 'sampe', 'magrib', 'krna', 'emg', 'pesen', 'express', 'buka', 'kardus', 'nya', 'masih', 'segel', 'puas', 'sama', 'hpnya', 'dpet', 'hedseat', 'jg', 'ko', 'cuma', 'sayang', 'ga', 'ada', 'kartu', 'garansinya', 'saya', 'minta', 'dikirim', 'kartu', 'garansinya', 'dong', 'yg', 'laen', 'beli', 'dapet', 'kartu', 'garansinya', 'atas', 'nama', 'dewi', 'kajol']"
5,"['lampu', 'blitz', 'kamera', 'depan', 'dan', 'belakang', 'tidak', 'berfungsi', 'menyala', 'hp', 'agak', 'ngelag', 'ini', 'masalahnya', 'di', 'pihak', 'lazada', 'atau', 'kurir', 'sih']"
1,"['pengiriman', 'cepat', 'kurir', 'ramah', 'barang', 'baru', 'dan', 'ori', 'yang', 'paling', 'suka', 'itu', 'battery', 'nya', 'aweettt', 'banget', 'seharian', 'ngecharge', 'cuma', 'sekali', 'thanks', 'lazada']"
5,"['paraaaahhhh', 'sy', 'pesen', 'utk', 'pembayaran', 'scr', 'cicilan', 'menggunakan', 'kartu', 'kredit', 'tp', 'pada', 'saat', 'billing', 'kartu', 'kredit', 'sy', 'ditagihkan', 'seluruhnya', 'gk', 'becus', 'bgt']"
5,"['mantap', 'sampai', 'setelah', 'hari', 'pakai', 'lazada', 'expres', 'semoga', 'lazada', 'menyaring', 'penjual', 'yang', 'tidak', 'banyak', 'mengecewakan', 'konsumennya', 'jdi', 'konsumen', 'bisa', 'belanja', 'lebih', 'nyaman', 'dilazada']"
5,"['samsung', 'j', 'sudh', 'tiba', 'dgn', 'selamat', 'hp', 'bagus', 'msih', 'segel', 'original', 'lengkap', 'dgn', 'kartu', 'garansi', 'semoga', 'awet', 'thanks', 'lazada', 'sgt', 'memuaskan']"
2,"['pesanan', 'kedua', 'untuk', 'j', 'nya', 'lumayan', 'diskon', 'jf', 'jt', 'pesan', 'mlm', 'sabtu', 'di', 'estimasi', 'dikirim', 'nyampe', 'hari', 'kamis', 'pasrah', 'aja', 'wong', 'bayar', 'di', 'tempat', 'eh', 'sabtu', 'jam', 'pagi', 'udah', 'ada', 'kurir', 'kirim', 'paket', 'masih', 'tidur', 'sdikit', 'gak', 'percaya', 'hp', 'dkirim', 'terlalu', 'cepat', 'haha', 'gak', 'pernah', 'kecewa', 'klo', 'beli', 'produk', 'dari', 'oficial', 'store', 'nya', 'lazada', 'thx', 'thx', 'thx']"
5,"['pesan', 'hari', 'senin', 'alhamdulillah', 'hari', 'rabu', 'sdh', 'keterima', 'barangnya', 'packing', 'bagus', 'kualitas', 'barang', 'memuaskan', 'kemarin', 'beli', 'msh', 'di', 'harga', 'skrg', 'sdh', 'naik', 'thanks', 'lazada', 'smoga', 'tambah', 'berkah', 'di', 'bulan', 'ramadhan']"
1,"['pemesanan', 'jumat', 'malam', 'barang', 'sampai', 'senin', 'mudahnya', 'lagi', 'bisa', 'cod', 'packaging', 'ok', 'lah', 'hp', 'sejauh', 'ini', 'bekerja', 'dengan', 'baik', 'thanks']"
5,"['saya', 'beli', 'hp', 'j', 'sampai', 'kali', 'beli', 'pertama', 'langsung', 'kesengsem', 'beli', 'kedua', 'kesengsem', 'lagi', 'ada', 'rencana', 'mau', 'beli', 'lagi', 'sebelum', 'kehabisan', 'makasih', 'lazada']"
5,"['mantap', 'pesenan', 'sampai', 'pagi', 'banget', 'tingkatkan', 'sperti', 'ini', 'untuk', 'semua', 'produk', 'pesanan', 'baik', 'yg', 'flash', 'sale', 'bukan']"
5,"['hpnya', 'bgus', 'cuma', 'pngirimnya', 'tdk', 'baik', 'krg', 'lbh', 'hari', 'baru', 'ditangan', 'itupun', 'diambil', 'sndiri', 'untung', 'dekat', 'rmh', 'werhoznya', 'kyk', 'muter', 'komplek', 'j', 'x', 'katax', 'dianterin', 'tp', 'gk', 'dtg', 'ditelpon', 'x', 'k', 'ninja', 'penuh', 'prjuangan', 'parah', 'dh', 'kata', 'pegawaix', 'byk', 'brg', 'tmbahn', 'yg', 'disetor', 'ksini', 'yg', 'shrusx', 'tdk', 'ksni', 'palagi', 'ps', 'ultah', 'kmrn', 'sdg', 'kurir', 'tmpt', 'krg', 'da', 'frilanc', 'kurir', 'nti', 'klo', 'da', 'yg', 'bgus', 'jd', 'kurr', 'ttp', 'nti', 'mo', 'buka', 'cbg', 'lg', 'dll', 'mending', 'cod', 'j', 'dh', 'lain', 'x']"
5,"['puas', 'banget', 'dg', 'hp', 'samsung', 'galaxy', 'j', 'fiturnya', 'lumayan', 'lengkap', 'dan', 'ketika', 'diajak', 'main', 'game', 'lancar', 'banget', 'thanks', 'lazada', 'and', 'samsung']"
5,"['dpt', 'harga', 'murah', 'eh', 'hari', 'uda', 'sampai', 'packing', 'sangat', 'rapi', 'aman', 'semoga', 'hpnya', 'awet', 'selamanya']"
5,"['pesan', 'minggu', 'sore', 'senin', 'siang', 'uda', 'dateng', 'semoga', 'hp', 'nya', 'bagus', 'dan', 'ok', 'ng', 'ada', 'masalah', 'jdi', 'nnti', 'baru', 'dkasih', 'bintang']"
4,"['baru', 'pertama', 'kali', 'beli', 'online', 'respon', 'cepat', 'sehari', 'dah', 'nyampe', 'brang', 'dlm', 'kondisi', 'segel', 'tanpa', 'cacat', 'berfungsi', 'normal', 'pokoknya', 'mantap', 'tidak', 'mengecewakan']"
5,"['barang', 'lebih', 'cepat', 'dari', 'estimasi', 'kurir', 'nya', 'ramah', 'hp', 'nua', 'juga', 'bagus', 'cuman', 'packing', 'yg', 'perlu', 'diperbaikin']"
5,"['bagus', 'original', 'kartu', 'garansi', 'ternyata', 'menyatu', 'dg', 'manual', 'd', 'bagian', 'belakang', 'silahkn', 'dcek', 'bagi', 'yg', 'sudah', 'beli']"
4,"['pengiriman', 'nya', 'pake', 'ninja', 'express', 'super', 'lelet', 'sering', 'alamat', 'tidak', 'di', 'temukan', 'kayak', 'gak', 'niat', 'kirim']"
4,"['sesuai', 'dengan', 'perkiraanmoga', 'awet', 'tp', 'nota', 'pembeljan', 'sama', 'kartu', 'garansi', 'kok', 'ngk', 'ada', 'tolkng', 'dirikirm', 'ding']"
5,"['barang', 'ori', 'masih', 'segel', 'smua', 'packing', 'rapi', 'dan', 'yg', 'paling', 'penting', 'dpt', 'harga', 'murah', 'bgt', 'pas', 'lg', 'b', 'day', 'thanks', 'lazada']"
5,"['barang', 'telah', 'diterima', 'dengan', 'baik', 'saran', 'mohon', 'untuk', 'pengiriman', 'barang', 'elektronik', 'yg', 'mempunyai', 'garansi', 'agar', 'disertakan', 'juga', 'invoicenya']"
5,"['paket', 'datang', 'lebih', 'awal', 'dari', 'konfirmasi', 'waktu', 'yg', 'diinfokan', 'packaging', 'bagus', 'kondisi', 'barang', 'bagus']"
1,"['saya', 'order', 'hari', 'jumat', 'pagi', 'karna', 'saya', 'khawatir', 'barang', 'tidak', 'sesuai', 'atau', 'pengirimannya', 'lambat', 'maka', 'saya', 'pilih', 'cara', 'pembayaran', 'dengan', 'cod', 'alahamdulillah', 'sabtu', 'siang', 'sudah', 'sampai', 'barangnya', 'mulus', 'tanpa', 'lecet', 'dan', 'asli', 'thanks', 'lazada']"
5,"['barang', 'bagus', 'paketnya', 'rapi', 'cepat', 'pengiriman', 'dan', 'diterima', 'lebih', 'cepat', 'sehari', 'dari', 'perkiraan', 'diterima', 'makasih', 'lazada']"
5,"['sya', 'beli', 'april', 'harga', 'masih', 'sekarang', 'sudah', 'naik', 'jdi', 'alhamdulillah', 'selama', 'ini', 'hp', 'ny', 'lancar', 'jaya', 'tidak', 'ada', 'kendala', 'apa', 'pun', 'puas', 'bgt', 'sma', 'hp', 'ny', 'semoga', 'awet', 'trimakasih', 'lazada', 'dan', 'seller', 'jempol', 'buat', 'pelayanan', 'nya']"
4,"['mohon', 'di', 'periksa', 'bagian', 'gudang', 'dan', 'packing', 'barang', 'repotin', 'orang', 'saja', 'terima', 'barang', 'penyok', 'mau', 'retur', 'lama']"
5,"['alhamdulillah', 'brng', 'dterima', 'bagus', 'original', 'samsung', 'tau', 'murah', 'banget', 'ni', 'hp', 'padahal', 'yg', 'laen', 'mahal', 'smoga', 'hpny', 'berkah', 'thanks', 'lazada']"
5,"['thanks', 'lazada', 'pengiriman', 'pesanan', 'cepat', 'dan', 'sudah', 'di', 'terima', 'dengan', 'selamat', 'lengkap', 'masih', 'tersegel', 'rapi', 'sesuai', 'dengan', 'pesanan', 'semoga', 'awet']"
5,"['untung', 'sudah', 'beli', 'waktu', 'harga', 'skrg', 'harganya', 'naik', 'barang', 'bagus', 'kualitas', 'samsung', 'sein', 'sipppp']"
5,"['dikarenakan', 'saya', 'pertama', 'ambil', 'biji', 'pake', 'cicilan', 'tapi', 'dicancel', 'sama', 'lazada', 'padahal', 'belum', 'ganti', 'hari', 'promonya', 'jadi', 'akhirnya', 'saya', 'ambil', 'via', 'cod', 'biji', 'dan', 'berhasil', 'jadi', 'saya', 'rasa', 'fasilitas', 'cicilan', 'dilazada', 'sering', 'error', 'dan', 'yg', 'membuat', 'saya', 'tidak', 'suka', 'dengan', 'sistemnya', 'ya', 'kalau', 'gagal', 'proses', 'jangan', 'didebet', 'juga', 'dong', 'mana', 'proses', 'pengembalian', 'dana', 'sampai', 'hari', 'itu', 'berarti', 'mengurangi', 'jumlah', 'limit', 'kartu', 'kredit', 'juga', 'kan', 'padahal', 'barang', 'tidak', 'diproses', 'tapi', 'so', 'far', 'buat', 'barang', 'sesuai', 'deskripsi', 'dan', 'tepat', 'waktu', 'thanks', 'buat', 'lazada', 'tp', 'buat', 'lain', 'kali', 'sistem', 'proses', 'cicilannya', 'di', 'benahi', 'jangan', 'error', 'dan', 'disuruh', 'mengulang', 'kembali', 'tp', 'akhirnya', 'gagal', 'dan', 'didebet', 'hanya', 'itu', 'saja', 'harapan', 'saya', 'tp', 'selebihnya', 'oke']"
1,"['kamis', 'saya', 'order', 'sabtu', 'datang', 'sesuai', 'estimasi', 'barang', 'ori', 'dan', 'new', 'bagus', 'banget', 'dg', 'harga', 'segitu', 'kartu', 'garansi', 'resmi', 'langsung', 'dr', 'samsung', 'nah', 'untuk', 'invoice', 'bagi', 'yg', 'bingung', 'sblum', 'memberi', 'penilaian', 'tolong', 'ditunggu', 'email', 'masuknya', 'jika', 'hari', 'stelah', 'barang', 'diterima', 'blm', 'ada', 'email', 'masuk', 'ttg', 'invoice', 'maka', 'silakan', 'kirim', 'email', 'untuk', 'meminta', 'bukti', 'pembelian', 'invoice', 'ke', 'support', 'lazada', 'co', 'id', 'dengan', 'melampirkan', 'nomor', 'ordernya', 'respon', 'dr', 'lazada', 'dlm', 'membalas', 'email', 'terhitung', 'cepat', 'kok', 'jadi', 'be', 'smart', 'buyer', 'ya', 'thankyou', 'lazada', 'edit', 'sedikit', 'buat', 'buyer', 'buyer', 'yg', 'bikin', 'gemes', 'ada', 'pengembalian', 'barang', 'hr', 'ada', 'kartu', 'garansi', 'jik', 'sewaktu', 'hp', 'bermasalah', 'dan', 'memang', 'disebutkan', 'tdk', 'ada', 'bonus', 'aksesoris', 'kan', 'budayakan', 'membaca', 'deh', 'sis', 'gan', 'jangan', 'seenak', 'jidat', 'nilai', 'kalau', 'masalahnya', 'di', 'buyernya', 'sendiri', 'sekali', 'lagi', 'be', 'smart', 'ya']"
5,"['packaging', 'aman', 'cuma', 'barangnya', 'blom', 'dicoba', 'sih', 'semoga', 'produknya', 'bagus', 'dan', 'awet', 'yaa', 'thanks', 'lazada']"
3,"['pertama', 'kali', 'order', 'dengan', 'pengiriman', 'ekspress', 'gagal', 'karena', 'jasa', 'grab', 'parcel', 'tdk', 'professional', 'setelah', 'order', 'dibatalkan', 'pesan', 'lagi', 'dengan', 'pengiriman', 'reguler', 'boom', 'hari', 'sampai', 'keep', 'up', 'the', 'good', 'work', 'lazada', 'shame', 'on', 'you', 'grab', 'parcel']"
5,"['makasi', 'lazada', 'kirimannya', 'sudah', 'sampai', 'dengan', 'baik', 'baranganya', 'sesuai', 'dengan', 'deskripsinya', 'puas', 'banget', 'pokoknya']"
3,"['saya', 'sangat', 'suka', 'belanja', 'di', 'lazada', 'hpnya', 'drg', 'tepat', 'wkt', 'n', 'pakcing', 'mulus', 'plus', 'hpnya', 'mulus', 'thx', 'lazada']"
5,"['barang', 'mantap', 'sesuai', 'pesanan', 'pengiriman', 'seperti', 'kilat', 'baru', 'pesen', 'sore', 'ehh', 'besok', 'siang', 'nya', 'udah', 'dateng', 'ga', 'nyesel', 'dahh']"
5,"['makasih', 'lazada', 'unit', 'udh', 'sampai', 'lebih', 'awal', 'hari', 'paking', 'ok', 'barang', 'masih', 'segel', 'original', 'ok', 'maju', 'trs', 'lazada']"
5,"['pengiriman', 'cepat', 'dapat', 'harga', 'ulangtahun', 'lazada', 'kurir', 'informatif', 'fyi', 'ini', 'review', 'pake', 'hapenya', 'semoga', 'awet', 'sukses', 'terus', 'lazada']"
4,"['pengiriman', 'cepet', 'banget', 'satu', 'hari', 'bayar', 'di', 'tempat', 'barang', 'recomended', 'banget', 'samsung', 'original', 'met', 'ultah', 'lazada', 'semoga', 'tambah', 'maju', 'dan', 'perbanyak', 'promonya', 'thanks', 'pisan']"
5,"['super', 'kilat', 'malem', 'pesan', 'pagi', 'datang', 'barang', 'mulus', 'dan', 'lengkap', 'packing', 'juga', 'rapi', 'seneng', 'sekali', 'rasanya', 'baru', 'kali', 'ini', 'belanja', 'onlin', 'bikin', 'hati', 'menggelegar', 'seneng', 'bahagia', 'puasss', 'kurir', 'juga', 'ramah', 'sekali', 'terimakasih', 'lazada', 'semoga', 'tambah', 'jaya', 'dan', 'sukses']"
5,"['pesanan', 'datang', 'sesuai', 'dgn', 'estimasi', 'barang', 'tersegel', 'dgn', 'baik', 'terbungkus', 'dengan', 'rapi', 'kondisi', 'barang', 'ok', 'moga', 'awet', 'thx', 'lazada']"
5,"['barang', 'sesuai', 'pesanan', 'paketan', 'rapi', 'dapet', 'bubble', 'wrap', 'pengiriman', 'kurir', 'lazada', 'sesuai', 'tanggal', 'terima', 'kasih']"
5,"['barang', 'sudah', 'd', 'terima', 'dan', 'sudah', 'd', 'coba', 'semua', 'fungsi', 'berjalan', 'baik', 'dan', 'normal', 'terimakasih', 'lazada']"
5,"['alhamdulilah', 'barang', 'sudah', 'sampai', 'dengan', 'selamat', 'barang', 'mulus', 'new', 'dan', 'tidak', 'ada', 'kendala', 'saya', 'sangat', 'puas', 'lazada', 'harga', 'murah', 'lagi', 'plus', 'kurir', 'ramah']"
5,"['barang', 'original', 'euyy', 'dapet', 'yg', 'cpu', 'nya', 'pakai', 'exynoss', 'cpu', 'samsung', 'punya', 'muantep', 'pol', 'pokok', 'e', 'terima', 'kasih', 'lazada', 'barang', 'ori', 'punya', 'pengiriman', 'wow', 'pesen', 'jam', 'malam', 'jam', 'pagi', 'dah', 'ditangan', 'good', 'seller', 'lazada', 'muantaaaaappp']"
5,"['hp', 'uda', 'nyampai', 'cepat', 'dari', 'perkiraan', 'skrg', 'pesan', 'besok', 'uda', 'nyampai', 'packingan', 'bagus', 'no', 'kendala', 'aman', 'thx', 'lazada']"
5,"['barang', 'sudah', 'sampai', 'dalam', 'kondisi', 'bagus', 'sesuai', 'dengan', 'yang', 'ditawarkan', 'packaging', 'rapih', 'bubble', 'wrap', 'pengiriman', 'pun', 'lebih', 'cepat', 'dari', 'minimal', 'waktu', 'estimasi', 'pertahankan', 'kinerja', 'dan', 'semoga', 'pengiriman', 'dengan', 'lazada', 'express', 'semakin', 'baik', 'berkembang']"
5,"['puas', 'banget', 'barang', 'asli', 'samsung', 'dan', 'masih', 'segelan', 'barang', 'mulus', 'dan', 'pengiriman', 'hari', 'mantep', 'lah', 'lazada']"
5,"['barang', 'saya', 'belum', 'sampai', 'sampai', 'udah', 'seminggu', 'lewat', 'tapi', 'barangnya', 'belum', 'sampai', 'gimana', 'sih', 'lazada']"
5,"['secara', 'umum', 'produk', 'bagus', 'semua', 'isi', 'dalam', 'kotak', 'juga', 'bagus', 'dari', 'hadset', 'adaptor', 'charger', 'semua', 'made', 'in', 'vietnam', 'tapi', 'sangat', 'disayangkan', 'kenapa', 'baterainya', 'made', 'in', 'china', 'kenapa', 'baterainya', 'beda', 'padahal', 'kondisi', 'kotak', 'masih', 'tersegel', 'plastik', 'tp', 'ya', 'sudahlah', 'sampai', 'saat', 'ini', 'baterainya', 'juga', 'awet', 'tp', 'lebih', 'mantap', 'kalau', 'made', 'in', 'vietnam', 'thanks', 'lazada', 'tingkatkan']"
5,"['alhmdhl', 'pesanan', 'sy', 'sudah', 'smpai', 'tp', 'kak', 'ko', 'gda', 'bukti', 'transaksi', 'dn', 'kartu', 'garansi', 'ny', 'pdhal', 'di', 'deskripsi', 'gmbar', 'ada', 'kartu', 'garansinya', 'mhon', 'segera', 'di', 'gubris', 'scelatnya']"
5,"['pesanan', 'ditulis', 'udah', 'diterima', 'tanda', 'tangan', 'saya', 'dipalsu', 'kurir', 'ninja', 'expres', 'di', 'bukti', 'pdf', 'barang', 'dijual', 'ke', 'orang', 'lain', 'tidak', 'profesional']"
5,"['barang', 'dalam', 'jam', 'sampai', 'di', 'tujuan', 'dengan', 'mulus', 'tetapi', 'disini', 'saya', 'mau', 'komplain', 'sedikit', 'karena', 'tidak', 'adanya', 'kartu', 'garansi', 'di', 'deskripsi', 'produk', 'dituliskan', 'bahwa', 'adanya', 'kartu', 'garansi', 'nya', 'jadi', 'saya', 'minta', 'agar', 'segera', 'dikirim', 'kartu', 'garansinya', 'terima', 'kasih']"
1,"['barang', 'dikemas', 'dengan', 'baik', 'sesuai', 'deskripsi', 'isinya', 'komplit', 'asli', 'bin', 'ori', 'dan', 'sejauh', 'ini', 'device', 'berfungsi', 'dengan', 'baik', 'hanya', 'saja', 'pengiriman', 'yg', 'agak', 'lama', 'bikin', 'saya', 'agak', 'jengkel', 'kecewa', 'pdhl', 'saya', 'butuh', 'cepet', 'hpnya', 'buat', 'gantiin', 'hp', 'saya', 'yg', 'rusak', 'tolong', 'ditingkatkan', 'lagi', 'soal', 'pengirimannya', 'ya', 'lazada', 'terima', 'kasih']"
3,"['awalnya', 'ragu', 'tapi', 'ga', 'terbukti', 'saya', 'pesan', 'jam', 'besoknya', 'jam', 'siang', 'sampai', 'kardus', 'masih', 'disegel', 'buble', 'wrap', 'dan', 'ori', 'ada', 'garansi', 'sesuai', 'deskripsi', 'harga', 'murah', 'tp', 'kualitas', 'ga', 'murahan', 'terima', 'kasih', 'lazada']"
4,"['thx', 'gan', 'paket', 'dah', 'sampai', 'tp', 'sayang', 'knp', 'gak', 'ada', 'kartu', 'garansinya', 'ya', 'padahal', 'itu', 'perlu', 'bngeet', 'saat', 'ada', 'kerusakan']"
1,"['sedikit', 'kecewa', 'karena', 'barang', 'datang', 'lama', 'diluar', 'estimasi', 'kardus', 'hp', 'ada', 'yg', 'sedikit', 'penyok', 'kenapa', 'gak', 'dikirim', 'pakai', 'ekspedisi', 'umumnya', 'untung', 'hpnya', 'gak', 'ikut', 'lecet', 'dan', 'rusak', 'dah', 'itu', 'aja']"
3,"['barangnya', 'asli', 'dan', 'bagus', 'pengiriman', 'cepat', 'seperti', 'yang', 'ada', 'di', 'katalog', 'barangnya', 'sangat', 'bagus', 'terimakasih', 'lazada']"
4,"['mantap', 'lazada', 'kiriain', 'boongan', 'nih', 'promo', 'ternyata', 'barangnya', 'masih', 'segel', 'asli', 'makasih', 'lazada', 'makasih', 'pak', 'kurir', 'yg', 'ramah']"
5,"['alhamdulillah', 'barang', 'diterima', 'dlm', 'keadaan', 'baik', 'sehat', 'semoga', 'hp', 'nggak', 'ada', 'masalah', 'untuk', 'ke', 'depannya', 'cuman', 'sayang', 'nggak', 'ada', 'kartu', 'garansi', 'nya', 'ya', 'kwitansi', 'juga', 'harus', 'minta', 'dulu', 'lewat', 'chat', 'baru', 'di', 'email', 'invoice', 'pembeliannya', 'thx']"
4,"['pengiriman', 'tepat', 'wktu', 'kualitas', 'ok', 'klo', 'mash', 'ready', 'pngin', 'unit', 'lg', 'tpi', 'sayang', 'nya', 'barang', 'nya', 'restock']"
4,"['terima', 'kasih', 'lazada', 'pengirimanny', 'cepat', 'hanya', 'hari', 'kualitas', 'ori', 'tetapi', 'invoice', 'harus', 'di', 'minta', 'ke', 'cs', 'lazada', 'dan', 'dikirim', 'via', 'email']"
5,"['alhamdulillah', 'barang', 'sdh', 'dtng', 'respon', 'seller', 'nya', 'bagus', 'kurir', 'nya', 'jg', 'ramah', 'kondisi', 'hp', 'nya', 'bagus', 'baru', 'dan', 'ada', 'kartu', 'garansi', 'yg', 'penting', 'hp', 'sesuai', 'yg', 'diharapkan', 'dtng', 'nya', 'lbh', 'cpt', 'semoga', 'kualitas', 'hp', 'nya', 'awet']"
5,"['barang', 'yang', 'saya', 'pesan', 'sampai', 'tanggal', 'april', 'belum', 'diterima', 'hati', 'hati', 'jasa', 'pengiriman', 'si', 'cepat', 'buat', 'laporan', 'resi', 'atas', 'nama', 'penerima', 'barang', 'tidak', 'saya', 'kenal']"
5,"['makasih', 'lazada', 'samsung', 'j', 'nya', 'udah', 'ke', 'trima', 'dalam', 'waktu', 'kurang', 'dari', 'jam', 'kurirnya', 'juga', 'baik', 'banget', 'karna', 'udah', 'langganan', 'juga', 'kali', 'ea', 'mudah', 'mudahan', 'barangnya', 'awet', 'sukces', 'terus', 'lazada']"
5,"['mantap', 'harga', 'terjangkau', 'fitur', 'kelas', 'atas', 'ada', 'fitur', 'nfc', 'cocok', 'buat', 'bisnis', 'trimakasih', 'lazada']"
5,"['bagus', 'tidak', 'ad', 'cacat', 'dan', 'pengantar', 'ny', 'cepat', 'dan', 'ramah']"
5,"['mang', 'ga', 'nyesel', 'deh', 'beli', 'di', 'lazada', 'palagi', 'pas', 'flashsale', 'thanksss', 'lazadaaa']"
1,"['makasih', 'barang', 'mulus', 'batre', 'awet']"
5,"['barang', 'cepet', 'sampe', 'ori', 'packing', 'oke', 'bs', 'cod', 'mdh', 'an', 'tidk', 'ada', 'kendala', 'nanti', 'ketika', 'pemakaian']"
5,"['produk', 'bagus', 'harga', 'murah', 'pengiriman', 'baik']"
5,"['order', 'tanggal', 'tanggal', 'sudah', 'dalam', 'genggaman', 'thx', 'lazada']"
5,"['hp', 'original', 'pengiriman', 'cepet', 'satu', 'hari', 'langsung', 'smpe']"
5,"['all', 'normal', 'hp', 'mulus', 'bgus', 'tp', 'sayang', 'packing', 'kurang', 'save', 'aja', 'mkanya', 'dus', 'pojok', 'hp', 'cacat']"
5,"['udah', 'dua', 'kali', 'beli', 'produk', 'ini', 'dan', 'semuanya', 'bagus', 'kok']"
5,"['baru', 'saya', 'buka', 'setelah', 'hr', 'dtg', 'semoga', 'ngga', 'da', 'mslh']"
4,"['pesan', 'siank', 'malam', 'sudah', 'sampai', 'hape', 'nya', 'baru', 'no', 'tipu', 'semoga', 'awetttt']"
5,"['pengiriman', 'sip', 'cepat', 'sampai', 'barang', 'sesuai', 'pesanan']"
3,"['padahal', 'minta', 'kartu', 'gransi', 'tp', 'tdk', 'd', 'sertakan']"
5,"['barang', 'sesuai', 'pesanan', 'ku']"
