review,sentiment
memesan onie cognos zgpax smartwatch sembilan aku sim kartu setiap karet fel hitam,1
mau waktu pesan lupa ukuran iya ukuran iya nomor tiga puluh,0
barang mantap sayang pengiriman tidak sesuai estimasi maksimum yang tertera lazada,1
jangan sampai harga naik dan spesifikasi jadi tidak bersaing sama pacaran juragan,1
terima kasih kasih barang cepat sampai penjelasan rapi,1
sesuai dengan harga yang murah terlalu besar warna cepat pudar,0
mantap roy,1
bagus produk,1
barang sama harga ini yang masih masuk dari pada merk sebelah,1
lazada mantap terima kasih,1
sehari langsung datang mantap,1
produk tidak standar,0
telepon genggam mantap harga bersahabat,1
terlalu seret,1
sesuai dengan harganya,1
barang sesuai gambar spesifikasi suai harga kamu penjelasan oke tertawa ada let sedikit secara keseluruhan oke lah,0
oke mantap terima kasih banyak,1
saya ini beli kakak perempuan kenapa tidak hidup jam iya ini kok begitu sih kata iya barang iya berkualitas,0
pesan tanggal tiga terima tanggal empat siang bonus kartu tiga ada terima kasih iya,1
barang bagus penjelasan rapi tertawa pengiriman agak lama tapi adalah oke lah bagus lazada,0
kata gratis ongkos kirim tapi kok pas mau dibayar total bahkan ada biaya ongkos kirim coba bantu dijelaskan admin gratis ongkos kirim yang bagaimana jangan buat pulih merasa dibohongi,0
tertawa satu pengiriman lazada super cepat saran untuk yang pemesanan lazada pilih opsi pembayaran bayar tempat,1
super cepat,1
mini fan tidak bisa nyala,0
bagus,1
terima kasih barang sudah sampai dengan selamat,1
bagus terima kasih lazada tapi sekarang produk sudah rusak,0
lazada memang tidak mengecewakan,0
sangat baik dan bagus,1
bisa untuk telepon genggam sambung satu adik,0
barang mantap cepat respon,1
terima kasih iya selera semoga selalu memberikan kepuasan pada pelanggan,0
aku,1
lumayan lah,1
telepon genggam berfungsi dengan baik dan pengiriman cepat flash sale lanjut mau pesan lagi,1
tolong untuk telepon genggam yang dikirim kotak telepon genggam juga di tempat stiker mengembalikan atau diselotip kotak jadi kotor dan bungkus plastik bisa robek jadi terima kasih,1
mantap harga sesuai dengan barang,0
flash sale yang kedua barang sesuai jadwal,1
pengiriman cepat jam kelihatan bagus tapi tali agak kaku lumayan lah dengan harga yang begitu,0
lebih baik jika tiap minggu warna yang siap semua tidak tertawa emas atau rey,1
barang selamat sampai tujuan walaupun agak lama terima kasih lazada,1
pesanan ditulis plus headset tapi saya terima tertawa telepon genggam saja tidak ada headset saya kurir tertawa itu saja produk kecewa berat dan merasa merugikan,0
terima kasih barang telah sampai dengan baik untuk mengikuti flash sale ini memang ada trik sehingga barang bisa dapatkan mengedipkan mata,1
kualitas oke produk pun bagus,0
telepon genggam setelah pakai materi awet jalan kenceng dan tidak menyesal beli produk ini lazada hebat,1
pas kiranya,0
cepat sekali sampai bagus lah barang juga oke,1
mantap,1
mantap sekali lazada barang oke garansi tam pengiriman cepat kurir ramah tertawa susah pas beli barang,1
bagus tapi agak lontar tombol volume,0
ternyata beneran sampai dan penjelasan bagus tempered glass tidak pecah,1
telepon genggam murah terbaik dikelasnya,1
barang sudah sampai tapi tidak ada kartu garansi bagaimana cara klaim garansi kalau nanti ada kerusakan,0
saya pesan tiga barang yang kirim tertawa yang satu alasan aktif saya telah mengadukan membatalkan padahal saya ajukan jembatan komitmen,1
sayang kurir kurang ramah,0
jam tangan bagus dan sesuai gambar harga ekonomis terima kasih kenapa,0
terima kasih barang sudah sampai cepat sekali dan aman,1
mos,1
senang sudah pokok bagus sangat,1
barang bagus dan cepat sampai,1
barang dikirimkan lebih cepat dari estimasi pengiriman kurir sangat baik mau menghubungi berulang kali karena saya sedang tidak lokasi terima kasih lazada,1
produk diterima dengan baik lumayan sesuai harga,0
keren sekali jam puas senja lazada harga murah plus barang masih bagus tidak mengecewakan pokok barang datang tepat waktu,0
saya belum terima barang tersebut mohon bantuannya,0
pesan tiga hari sudah sampai padahal ini sudah pengiriman overload mau hari raya terima kasih lazada,0
mantan,1
kiriman cepat tertawa sehari barang bagus secara keseluruhan oke,1
barang bagus saya suka tertawa pengiriman lama saya harus mengambil sendiri kantor pepes,1
bagus sekali jam tangan keren dan sangat langit dan penjelasan juga rapi terima kasih lazada,0
teratas habis,1
harus dicoba dahulu,1
kok tidak bisa bayar tempat padahal ada bayar tempat nya,1
dapat flash sale puas pokok kurir sopan dan ramah barang aman terima kasih lazada,1
barang sudah terima asli baru mulus kurir ramah terima kasih lazada,1
bagus penjelasan rapi barang juga bagus kurir ramah,0
band telepon genggam sejuta umat terburu tertawa tertawa tertawa,1
barang cepat sampai barang oke tiki lebih cepat berbahasa indonesia cognos produk oke terima kasih,1
kiriman cepat dan tepat puas deh,1
barang terkirim keesokan harinya,1
pokok mantap,1
pengiriman cepat dan semoga awet terima kasih kasih lazada,1
mau datang tidak sih lama sekali,0
keren ini lima murah tapi tidak murahan sekeluarga jadi pakai xiaomi,1
tampilan dan spesifikasi lumayan semoga awet,1
sesuai deskripsi dan berfungsi dengan normal terima kasih lazada,1
pengiriman jua cepat sekali,1
barang yang saya pesan sampai tangan tiga april delapan belas belum diterima hati hati jasa pengiriman sih cepat buat laporan resi atas nama menerima barang tidak saya kenal,1
jam sih bagus penjelasan juga rapi pokok suka deh tapi sayang jam mati,0
bagaimana cara mengetik return,0
hoki dapat telepon genggam murah meriah mantap,1
teks juragan,0
memang gambar barang bagus kiriman sesuai estimasi terima kasih,0
tidak menyesal beli telepon genggam ini dapat harga murah sekali dibandingkan harga jual daerah saya sulawesi utara untuk entah level lebih baik xiaomi ini daripda primer kecepatan pengiriman melebihi ekspektasi dari estimasi,1
jam telepon genggam ini kok tidak bisa buat whatsapp karena tidak ada sinyal bagaimana dong cara agar whatsapp bisa,0
ngomong-ngomong dapat bonus tidak yah terima kasih,0
ips barang datang terkapar waktu,1
barang bagus meskipun pengiriman lebih dari estimasinya,1
barang telah terima dengan baik dan pengiriman sesuai dengan waktu terima kasih,1
suka terima kasih lazada,0
materi jam tidak jadi,1
oke cepat sampai beli rabu datang jumat,1
jam sudah terima keadaan mati saya bawa pelayanan ternyata batu baterai mati saya ganti baterai yang baru jam hidup,0
barang mantap keren ini kali dapat,1
biasa pakai one sudah oke sekali tiga hari sampai ganti tiki mau satu minggu kita bayar ongkos mahal empat puluh ribu yang betul donk,1
kemarin pesanan saya sudah diterima tapi di dalam kemasan maupun di dalam dus tidak ada kartu garansi sama sekali lalu bagaimana prosedur klaim garansi mohon jawaban,1
barang bagus sesuai dengan deskripsi,1
senak dibatalkan sepihak,1
kamis tiga puluh satu lima jam sebelas nol flash sale produk tidak muncul troli tidak ada sama sekali kecewa,1
tidak menyesal beli xiaomi redmi lima biar bintang yang bicara,1
tidak ada kartu garansi,1
dus agak penyok ujung lain kali perbaiki lagi kualitasnya,1
mantap terima kasih saudara laki-laki,1
barang sudah sampai lebih cepat dari estimasi hari ming atau ebaran pesan rabu siang paket sudah antar rumah tapi produk belum tes lagi,1
barang mewah berkualitas,1
untuk komunikasi antar bluetoth masih tersendat sendat kadang bisa kadang tidak,1
banyak browsing dia yang pada memberikan alasan tidak tutupi layar memang xiaomi buat tempered glass yang tutupi fel layar tidak dia memang seperti begitu dan yang bilang kok tidak tempel pinggiran memang layar xiaomi reno kamu datar bentuk itu cembung layar kamu,0
jadi saya bingung harus kembalikan dana atau jadi voucher kembalikan dana sampai ungu jadi voucher sampai beli produk lain yang tidak ingin kan kapok,0
saya sudah pelanggan kecewa,0
bagus lazada barang yang saya terima dalam kondisi bagus tanpa ada kekurangan apa pun tertawa pengiriman saja di luar estimasi waktu alias terlambat hari,0
sangat sangat bagus,1
pesanan saya yang sekian kali barang sudah sampai namun ada yang kadang tidak dapat signal kadang bagus,1
sesuai pesanan kualitas oke pengiriman cepat,1
alhamdulilah dapat telepon genggam murah terima kasih,1
banga sudah saya terima penjelasan rapi dan juga lengkap tidak ada yang cacat belum saya coba tapi semoga awet barang terima kasih lazada,0
keren jam sesuai gambar cepat pengiriman terima kasih lazada,0
kurir ramah dan pas dibuka paket itu masih mulus semua terima kasih banyak sisi,1
jadwal mulur seminggu dari estimasi,0
seperti biasa teratas sekali,1
barang bagus sesuai harga,1
kalau bisa harga jangan dinaikkan dung semua baik,1
murah dan cakep kalau bisa rawat mah bagus,0
barang sudah sampai lebih cepat satu hari dari estimasi tangan delapan benar benar memuaskan bintang lima,1
terima kasih selera terima kasih lazada barang sudah diterima dengan baik respon penjual juga cepat tingkat kan pejalan yang baik lagi iya kalau bisa pakai ekspedisi lex saja biar mantap tapi ini sudah cukup lah tertawa nak pakai ekspedisi partner biasa agak lambat tapi kemarin pas lah karena sepotong hari minggu secara keseluruhan oke sekali,0
tidak menyesal ambil xiaomi redmi lima,1
sudah diterima barang seperti yang harapkan bagus,1
terima kasih lazada,1
alhamdulilah,1
lanjutkan,0
mili warna hitam kok dikirim putih kalau tidak ada sebaik konfirmasi dulu saja jangan asal kirim,1
awal ragu tapi tidak terbukti saya pesan jam satu nol besok jam satu satu siang sampai kardus masih diseret bubble bungkus dan asli ada garansi sesuai deskripsi harga murah tapi kualitas tidak murahan terima kasih lazada,0
pengiriman paket lambat tujuh hari baru datang,1
saya pesan hari minggu tapi hari selasa belum datang tolong segera datang,1
kurang slow tapi bagus lumayan lah,0
sesuai dengan yang harapkan,1
datang cepat sekali direkomendasikan selera sukses selalu lazada,0
proses pengiriman cepat barang berfungsi dengan baik tertawa saja bagian belakang tempat plot memori dan sim kartu cukup rentan mudah patah jadi hati hati saat memasukkan sim car atau emori baterai cukup tahan lama bisa tiga hari standar saja penerimaan suara kecil jadi harus dekatkan telinga tertawa cocok untuk emergenc saja tidak untuk bercakap waktu lama bahagia,1
barang sudah sampai penjelasan rapi cepat sampainya,0
barang bagus tertawa waktu aktifin suka mati buat kecewa,0
bang sesuai pesanan pengiriman cepat,1
barang terjalin tapi kurir yang kurang bagus masa barang kirim tiki yang beda kecepatan harus dilihat dulu kecepatan mana jangan tertawa lihat kabupaten saja tapi barang oke terima kasih lazada,1
barang sudah sampai,1
jam bagus semua berfungsi normal terima kasih lazada,0
pengiriman cepat terima kasih lazada,0
produk mantap harga oke pengiriman cepat,1
barang cepat sampai dan aman tentram,1
satu hari sampai ini sudah pesanan empat walau susah dapat tapi barang sampai saat ini oke dan tidak ada masalah tertawa kartu tiga saja tidak bisa mohon cek kartu kartu tolong warna biru dan rose adakan lagi,1
warna biru bagus sekali cocok buat cewek,1
penjelasan rapi segel utuh barang bagus terima kasih lazada,1
cepat datang kualitas bagus,1
pertama melihat flash sale sempat tidak yakin karena harga murah sekali bahkan iklan instagram daring henti tidak pernah menjual semudah itu saya pernah beli daring henti lain dan barang tidak bagus namun harga kali lipat lebih mahal ternyata setelah barang tiba kulit jam bagus lubang jam juga banyak menyesuaikan tangan wanita tidak perlu diulangi lagi baterai sudah dipajang dan sangat menarik tertawa saja larut jam terlihat kurang eksklusif kalau dari dekat namun desain kaca luar sangat bagus,0
barang bagus tinggal menunggu gratis voucher saja kok belum dikirim dikirim iya kata melalui email,1
saya sangat puas dengan jam bagus dan penjelasan rapi tidak menyesal pokok beli lazada terima kasih lazada perlahan kan iya jangan membuat pedagang kecewa,0
sesuai pesanan cepat layangan semoga sukses untuk toko semoga awet telepon genggam terima kasih lazada,1
alhamdulilah barang sampai dengan selamat anti track pun elegan pakai sama redmi lima warna biru dan sangat cocok gratis tempered glass tapi pasang tempat kali walaupun kecil tapi cocok juga buat empat kali terima kasih lazada dan selera,1
kurang bagus,0
kapan redmi lima flash sale lagi juragan,1
barang cacat untuk masukan apa keras dan untuk disebut susah sekali membuat lubang apa flashdisk rusak,1
pengiriman cepat sekali rebutan hari rabu jumat sudah datang barang lewat bayar tempat terima kasih lazada dan xiaomi,1
terima kasih pengiriman cepat tidak pakai lama saya suka,0
luar biasa sering sekali dapat jadi senang,1
bagus terbaik,1
barang sudah sampai untuk kualitas sesuai dengan harga lah lebih cepat datang dari yang perkirakan,0
barang aman jaya sesuai,1
barang sesuai yang saya mau hitam rose terima kasih lazada,0
sesuai deskripsi pengiriman cepat,1
walaupun flash sale susah dan situ rusak akhir dapat juga ongkos kirim gratis pengiriman cepat sekali sehari sampai terima kasih banyak,1
pesan sabtu senin hari libur tetap dikirim mantap lazada sukses selalu,1
lazada mantap,1
pengiriman cepat barang bagus asli mantap,1
harga naik,0
barang sudah sampai pagi ini padahal tagal merah manyun semoga awet terima kasih lazada dan xiaomi,1
mantap sekali bang,1
pesan beda warna datang cepat kurir ramah barang sesuai gambar,0
barang sayang beda dengan yang gambar tidak ada peraturan jarak lensa kaya eng akan pakai harapkan untuk jujur dalam berjalan,0
barang mendarat mulus bungkus rapi walau masih kurang tebal paling puas pakai sekali,1
bagus,1
bagus jam tangan tapi yang satu susah sekali buat masuk memori kartu terus buat pengiriman lama,1
kok telepon genggam vivi tidak bisa tapi kalau arus bisa kembali,0
barusan beli enam barang bagus semua teratas sudah gawai holics dan lazada pastikan kualitas terus,0
mudah mudahan bagus jam dan cepat sampai amin,1
tiap mau mencari telepon genggam ini meski konsen siap siap internet kuat,1
sesuai pesanan dan respon cepat,1
terima kasih lazada kiriman cepat sampai kondisi penjelasan rapi tingkatkan terus kualitas penjualanya,1
yes aku,1
produk sudah diterima dengan baik penjelasan rapi proses pengiriman tanpa bubble mungkin bisa dipertimbangkan untuk pemakaman bubble bungkus karena ini produk elektronik produk bekerja telepon genggam arus saya sukses iya selera dan lazada,0
tertulis mah gede amat tapi ta harga satu telepon genggam antre saja tidak bisa penuh ini nama kebohongan publik,0
alhamdulilah barang sudah sampai lebih cepat dari estimasi kondisi juga bagus kurir juga baik dan ramah trmksh dan sukses terus gawai holich dan trmksh lazada,1
telepon genggam bagus sekali tapi sayang untuk mendapatkan telepon genggam ini tidak mudah butuh perjuangan yang keras tidak mudah dan butuh kesabaran menunggu,1
cepat sekali sampai kemarin siang pesan pagi ini sudah datang penjelasan rapi jam bagus tapi bahkan dikasih hitam emas kan mesin yang hitam proses tapi tidak apa apa kok terima kasih iya lazada,0
telepon genggam bagus dan telah dan pengiriman cepat,1
cukup bintang lima,1
pengiriman cepat dan barang dalam keadaan baik baik,1
semoga besok rabu dapat tiga puluh unit amin,1
bintang tujuh,1
dapat lagi,1
oke tertawa datang agak lama jasa pengiriman lambat,1
tertawa lima menit sudah habis tidak jelas barang kaya sean,0
kalau bisa bagaimana cara pulangnya,1
suka sekali terima kasih lazada,0
barang sesuai deskripsi dengan harga resmi,1
barang bagus oke oke,1
terima kasih lazada barang bagus dan tidak mengecewakan tingkatkan terus profesional dalam bekerja,0
produk lumayan kancing gantungan lepas jadi harus lem sendiri tertawa waktu pengiriman lama sembilan hari saudara laki-laki,0
cepetan tapi sayang penjelasan kurang rapi,1
kualitas barang baik fan harga luar biasa fantastis murah,1
gratis tempered glass tidak bisa terpaku karena tidak sesuai dengan ukuran xiaomi redmi lima walau gratis kan harus tetap periksa dulu benar atau tidak ukuran,1
terbaik,1
ini sore protector buat lima inci iya,0
pengiriman sangat cepat bungkus sangat rapi,1
kurang artistik untuk dipandang namun untuk masalah kenyamanan pemakaman boleh dibilang luar biasa karena mampu melindungi telepon genggam cerdas kesayangan anda dari kerusakan lebih lanjut,1
cocok dipakai ibu ibu murah pula,1
training pemesanan itu tidak sah juragan kaya asal asalkan,0
murah tapi kualitas selangit sudah pemesanan nol lebih sama sekali tidak kecewa,0
enak dipakai bagus pas sederhana,0
barang oke,1
sesuai harga dipakai sebentar sudah panas misinya,0
terima kasih lazada barang bagus sesuai gambar terima kasih banyak suka sekali,0
sesuai dengan pesanan cepat juga hari sudah sampai,1
barang baru diterima ta tepat waktu barang iya oke sesuai dengan foto,0
lucu sekali kak direkomendasikan sekali buat jam ini harga terjangkau kualitas baguslah terima kasih selera dan lazada,0
harga segini terbaiklah pokok beruntung sekali bisa dapat pada flash sale pertama yang belum dapat sabar iya,1
terima kasih lazada puas dengan jam nya,0
barang bagus sesuai dengan harga,0
pesanan sampai tertawa dalam tiga hari kerja teratas saat saya buka penjelasan lihat bod jam lecet tergores dibagikan dekat kamera kecewa mau retur malas sekali harus menunggu lagi lima tujuh hari mohon diperhatikan bod barang saat penjelasan akan dikirim jangan kecewa konsumen,0
barang bagus nan murah meriah siap disebut,1
one dunia enam leter sempurna bagus produk dengan bagus pelayanan terima kasih kamu lazada,1
mantap redmi lima produk murah tapi spesifikasi dewa,1
barang keren tidak menyesal berjuang flash sale,1
pengiriman sangat cepat secepat kilat flash sale yang kedua ini sudah dapat,1
keren,1
oke mantap,1
barang bagus dan pengiriman tidak terlalu lama terima kasih,0
tidak sesuai tulisan sembilan ribu sembilan ratus mah,0
barang sampai dengan aman mantap,1
penjelasan rapi mantap cinta kamu lazada,1
pengiriman cepat barang bagus dompet tidak mumpuni,1
bagus sesuai pesanan pengiriman cepat pesanplusbayar hari rabu jumat pagi sudah sampai minus adalah barang susah sekali didapat perlu perjuangan ikutan tiga kali flash sale buat dapetin sudah begitu saya dapat unit telepon genggam dengan faktur yang berbeda karena memang pesan beli apa dan telepon genggam tapi yang satu dicancel sepihak oleh lazada padahal sudah telanjur transfer dengan alasan nomor telepon genggam tidak bisa hubungi sekarang tinggal menunggu dana pengembalian dana semoga secepat,1
yang ini beli untuk yang kedua kali pengiriman cepat barang teratas,1
barang telah diterima dengan baik tapi kardus lain dengan yang foto,0
saya puas dengan pembelian produk tersebut,1
juara pengiriman cepat,1
produk tidak bagus rugi dan menyesal saya beli satu juta persen saya kecewa dan tidak puas tolong kamu kirim barang periksa dulu iya,1
mantap berfungsi dengan baik,0
bagaimana sih pesanan kan xiaomi tidak lima kok yang dikirim tidak sesuai,1
model bagus tapi kalem barang kaku sesuai harga sih pengiriman juga lama sekali hampir ringan dari proses pemesanan tapi lumayan lah bagus model sederhana,0
zaman sekarang harga telepon genggam xiaomi lima sembilan ratus sembilan puluh sembilan ribu tidak ada dua lazada adalah yang terbaik,1
oke barang diterima sekitar lima hari bayar tempat jakarta semua fungsi berjalan baik gambar tidak setajam tampilan tapi fungsi lengkap untuk harga begitu apalagi pakai voucher tambah lebih murah terima kasih,0
barang sampai lebih cepat dari estimasi waktu yang diberikan dan tersungkur rapi terima kasih,1
barang sampai dengan selamat terima kasih,1
terima kasih lazada barang cepat sampai kualitas bagus minggu depan ada lagi tidak iya,1
kualitas bagus pengiriman onie penjelasan rapi,1
barang bagus penjelasan rapi dan pengiriman cepat,1
terima kasih lazada barang telah sampai diterima dengan baik,1
dengan harga ekonomis saya rasa ini barang rekomendasi sekali bagi yang mau beli smartwatch dengan harga ekonomis dengan fitur lumayan lengkap tertawa agak lama pengiriman tapi adalah oke atur terima kasih lazada,1
barang cepat sampai tet nyala dan bagus tertawa saja kurang dus lanjutkan harga murah nya,1
cukup baik,1
sepi tidak dapat uang jajan lagi,0
jam tangan untuk pria tidak nyala sudah ganti baterai baru pun tetap tidak nyala harus coba dulu sebelum pengiriman kembalikan lagi sama aku ini,0
terima kasih lah barang diterima lebih cepat dari waktu yang ditentukan tapi sayang barang titip sang kurir toko dekat rumah karena tidak ketemu alamat padahal sudah pulang lengkap ngomong-ngomong terima kasih lah,0
cepat samping bagus packaging,1
berat selera berat products,0
anticrack sih bagus presisi tapi sayang tempered glass lucu tidak fel layar aneh tapi terima kasih deh selera,0
barang datang tepat waktu,1
bagus sekali telepon genggam masih segel garansi tam pesan keren pagi tadi siang sampai kurir pelanggan ramah tidak ada cacat sukapun pokok puas,1
penjelasan lumayan rapi tapi tidak sesuai dengan gambar,0
terima kasih lazada semua oke kurir packaging telepon genggam,1
terima kasih sudah dapat,1
penjelasan sangat rapi dua dua jam nyala tertawa yang jam cowok ada goresan sedikit tapi itu tidak terlalu kelihatan sih saat pertama kali dinyalakan jam kata adik saya harus dilepas bagian yang warna putih peraturan jam agar jam bisa nyala dengan baik soal bagian putih itu pengganjal sih jam agar tidak nyala mungkin costusmer yang sebelum sudah beli duluan ganjalan putih itu tidak dilepas secara keseluruhan terima kasih lazada karena jam ini bisa pasangan sama,0
flash sale tidak jelas lebih baik tidak perlu muncul flash sale nya,0
adik saya suka,0
barang mendarat dengan selamat bagus dan tidak mengecewakan semoga awet barang kalau bisa stok diperbanyak biar bisa pesan lagi terima kasih,0
pengiriman cepat harga bersahabat,1
bagus pengirim cepat,1
terima kasih lazada,1
barang dikirim tertawa hari langsung sampai mantap,0
ini resi dikirim tapi tidak ada training benar tidak ini resi,0
bagus semoga beruntung terus,1
barang bagus sesuai ekspektasi penjelasan bagus menjaga produk dari benturan barang sampain satu hari setelah saya memesan flash sale,1
sudah datang tertawa ini tidak ada buku garansi iya,1
barang sesuai deskripsi untuk harga jual segini barang sangat baik,1
barang bagus tertawa tidak ada nota pembelian,1
mantap juga,1
telepon genggam tidak ada tanding dikelasnya,1
mas mau saya pesan jam tangan tiga kenapa barang tertawa sampai dua adik tidak sesuai sama harga,0
barang sampai dengan selamat tapi sayang capai anti shock kendra seperti cacat kakak pas satu sisi jadi tidak pas sudut tempered glass tidak pas tidak penuh kanan kiri atas bawah juga tidak penuh,1
mohon pemuda pesanan nya,1
baik bungkus rapi,1
bagus dan desain siap,0
mantap juragan,1
bagus barang namun ada sedikit cacat,1
jam bagus saya sangat suka sesuai dengan gambar dan pesan cepat sampai,0
pesan yang datang vivi,0
datang dengan cepat tapi barang yang satu belum terkirim saya,1
bagus dan murah walaupun naik seratus ribu tapi saya suka terima kasih lazada,1
unit oke lancar tertawa tidak ada headset saja tertawa,1
barang mantap lah titipan kakak dan alhamdulilah kakak suka,1
terima kasih lazada untuk flash sale saya harap ke depan bisa lebih baik biasa kalau saya sudah masuk proses pembayaran tiba tiba barang saya hilang dari keranjang dan susah buat dapat tolong perbaiki lagi situ,1
barang cepat sampai,1
cepat sekali pengiriman nya,1
langsung bisa pakai tertawa tali kaku tapi iya sesuai hargailah,0
tolong diperhatikan iya saya beli sudah tujuh pasang tapi setiap beli selalu saja ada salah satu yang rusak tolong perhatikan sebelum kirim,0
bagus murah harga bersaing walau naik dikit masih maklum pengiriman bayar tempat lancar terus,1
barang bagus penjelasan rapi cepat pengirim juga terima kasih lazada,0
lazada bohong kecewa,0
smartwatch berfungsi semua mantap deh iya,0
oke juragan sesuai dengan pesanan oke terima kasih,1
baru pencet pencet saja sudah gampang sobek,0
terima kasih lazada paket cepat datangnya,0
pengiriman cepat sebelum waktu estimasi sudah sampai tapi kenapa jadi ada ongkos kirim iya,1
barang oke pengiriman oke,1
jadian dan bahan jelek sih menyesal saya,0
cepat mengiriminya,1
manta,1
puas bangat sama pelayan barang dan penjelasan sesuai apa yang ada gamba atau tidak saya harapkan,1
kualitas oke murah sangat menerjang buat keseharian mantap,1
sesuai barang yang inginkan sukses terus lazada,1
jual secara satu satu banding dengan tertawa gratis tapi ternyata telepon genggam saja yang datang handsfree tidak datang sama sekali,1
harga sembilan ratus sembilan puluh sembilan ribu spesifikasi bagus dan lancar layar masih bagus sambung pengin beli lagi kalau harga sembilan ratus sembilan puluh sembilan ribu,1
bagus,1
keadaan kurang bagus,1
baksos,1
kualitas bagus,1
sangat mengecewakan,0
selalu luar biasa terima kasih lazada lanjutkan,0
terima kasih kamu lazada dan keselek pengiriman cepat sekali barang sudah sampai,1
sampai alasan ini buat barang tidak kunjung datang tetapi sistem telah terima,0
puas,0
harga terjangkau dengan spesifikasi dewa,1
sukses terus lazada,0
suhu barang sampai dengan selamat terima kasih,1
tolong oknum lazada yang bermain asal dibatalkan pengiriman pecat kalau ingin elektabilitas masih bagus ingat itu cok,0
lumayan cepat kali ini terima kasih lazada,1
barang sesuai gambar cocok terima kasih lazada,0
tertawa ninja saja yang kurang sebentar,1
saya beli barang ini sama jam tangan yang lagi satu sama masker tapi barang ini lagi hari baru dong adik saya pikir sudah kenal tipu tolong dipercepat lagi pesan itu masukan saya barang dong lima hari,0
mantap lah pokok iya,1
terima kasih lazada barang sudah diterima cukup bagus kemasan bagus tapi belum atau tet,0
puas sekali,1
kemarin saya sudah pesan satu barang cukup bagus tapi kok dusbox lain sama yang video kalau yang saya beli dusbox polos tidak ada merk cognos,1
kadang rusak muncul lubang asistant,1
sudah terima yang flash sale minggu lalu puas sekali deh susah sekali dapetin tapi puas deh harga murah dapat yang lebih pengiriman telepon genggam cepat sekali,0
sudah seminggu tapi barang belum sampai huh,0
produk bagus flash sale yang kurang hah,1
bagus,1
pesanan sudah diterima,1
saya kan pesan tangan delapan kira kira sampai tujuan itu berapa hari iya dan barang yang kirim normal semua tanpa ada masalah,0
alhamdulilah dapat,1
janji pengiriman lebih cepat dari penjual sebelah lazada ini datang lebih cepat dari yang dijanjikan semua fungsi jalan sesuai janji,0
over bagus,1
saya suka itu,1
barang bagus bahkan lebih dari harapan saya tidak kira tertawa jam pasangan biasa tapi ternyata kaca sama bod luar seperti jam mahal pokok bagus ini jam terima kasih kurir dan lazada,0
gesit sekali flash sale empat jan tangan enam jan sore pesanan sampai semarang dengan mulus produk juga sudah dipakai saya suka saya suka terima kasih,1
huda sesuai dengan pesanan oke juragan teng,0
telepon genggam xiaomi harga sejuta kurang dikit puas dengan performa dan kejahatan baterai walaupun fitur terbatas untuk orang yang ingin pertama kali pegang telepon genggam ini telepon genggam sangat cocok kok tidak pakai ribet dengan banyak fitur telepon genggam dengan harga sejuta jangan berharap banyak fitur tapi ini telepon genggam cukup melewati ekspektasi kok dengan harga yang segini,1
barang diterima dengan mulus tidak ada cacat sampai lebih cepat dari estimasi waktu kurir juga ramah,1
barang diterima dengan baik,1
jam bagus pengiriman cepat minus karet jam kaku sekali,0
tidak asli suara cempreng,1
untuk jam lumayan bagus sesuai dengan gambar tapi saya pribadi kurang suka dengan tali jam karena pengalaman tali kurang rapi,0
walau sempat terlambat sehari pengiriman itu oke lah tidak masalah barang bagus anak saya suka coba pakai telepon dan sms bisa tapi kalkulator tidak ada iya sebanding lah dengan harga,1
produk keren sekali,1
barang sih bagus tertawa ada cacat harus ada kotak biar tambah terlihat bagus dan aman untuk barang,0
yuni,1
kualitas barang sesuai harga,0
oke sekali barang nya,1
buruk sekali,1
mantap barang sesuai bagus lah hitamnya,1
tertawa satu menurut aku yang tidak bisa buat bintang lima baterai tanpa,1
proses cepat barang asli seratus persen garansi tam tunggu kembali flash sale nya,1
barang sudah saya terima dengan selamat terima kasih lazada,1
terima kasih barang sudah saya terima dalam keadaan bagus sukses kamu,0
barang sampai dengan cepat,1
pengiriman barang lambat,1
mas bagaimana ini kok saya dikirim jam tanpa kardus padahal tulisan detail pakai kardus lho ini bagaimana ini mas customer saya kecewa deh,1
mantap cepat sampai,1
produk bagus,1
tidak nyala kipas padahal sudah hampir semua telepon genggam diobatin,0
maknyoks,0
mantap walaupun harga begitu tapi tetap oke,1
pesanan saya dari tangan delapan maret delapan sampai sekarang belum saya terima tapi aktif dari tangan delapan maret delapan sudah saya terima mohon tindak lanjut,1
kalau pengiriman nanti jangan buat pelanggan menunggu lama terima kasih,1
barang cepat sampai rapi aman terima kasih lazada,1
murah namun terbaik kelas,1
kaget sekali pas jam datang kok ada dikira tertawa dapat satu ternyata ini jam pasangan cocok yang lagi mencari buat pasangan dan barang bagus elegan dan sederhana enak dipake harga murah lagi,0
jam bagus tinggi class lah pokok tapi setiap kena air terutama keringat jam mati sendiri hidup lagi kira kira empat jam kemudian,0
dengan harga sejuta kembali seribu bernilai sekali lah telepon genggam suara lumayan kamera juga oke performa termasuk bagus desain kece,0
ada harga sesuai kualitas,0
terima kasih lazada,1
barang bagus sudah dicoba kualitas bagus sesuai dengan spesifikasi serta terkirim tepat waktu terima kasih,0
barang bagus tempered glass agak kecilan dikit,0
barang sesuai spesufikasi,1
mantap asli,1
barang berfungsi sesuai gambar bagus,1
murah cepat mengiriminya,1
sepi bagus,1
bagus barang sesuai pesanan,0
